42	2	7	22	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-09 18:52:18.723166		f	\N	\N	\N
43	3	9	6	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:04:42.592583		f	\N	\N	\N
44	3	9	16	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:04:42.599828		f	\N	\N	\N
45	3	9	22	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:04:42.604993		f	\N	\N	\N
46	3	9	23	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:04:42.609788		f	\N	\N	\N
47	3	9	21	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:04:42.615063		f	\N	\N	\N
48	3	9	17	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:04:42.620468		f	\N	\N	\N
49	3	9	19	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:04:42.625541		f	\N	\N	\N
50	3	9	18	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:04:42.630657		f	\N	\N	\N
51	3	9	25	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:04:42.636003		f	\N	\N	\N
52	3	9	24	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:04:42.642868		f	\N	\N	\N
53	4	9	6	{"score": 95.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:08:33.806101		f	\N	\N	\N
54	4	9	16	{"score": 0.0, "max_score": 100, "letter_grade": "F"}	\N	2025-10-14 05:08:33.811522		f	\N	\N	\N
55	4	9	22	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:08:33.816675		f	\N	\N	\N
56	4	9	23	{"score": 95.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:08:33.821837		f	\N	\N	\N
57	4	9	21	{"score": 0.0, "max_score": 100, "letter_grade": "F"}	\N	2025-10-14 05:08:33.826477		f	\N	\N	\N
58	4	9	17	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:08:33.83183		f	\N	\N	\N
59	4	9	19	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:08:33.836645		f	\N	\N	\N
60	4	9	18	{"score": 0.0, "max_score": 100, "letter_grade": "F"}	\N	2025-10-14 05:08:33.841486		f	\N	\N	\N
61	4	9	25	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:08:33.846459		f	\N	\N	\N
62	4	9	24	{"score": 95.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:08:33.851391		f	\N	\N	\N
63	1	8	1	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:05.925586		f	\N	\N	\N
64	1	8	2	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:05.939436		f	\N	\N	\N
65	1	8	4	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:05.945218		f	\N	\N	\N
66	1	8	5	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:05.951361		f	\N	\N	\N
67	1	8	7	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:05.956935		f	\N	\N	\N
68	1	8	11	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:05.966273		f	\N	\N	\N
69	1	8	12	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:05.977371		f	\N	\N	\N
70	1	8	13	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:06.022311		f	\N	\N	\N
71	1	8	14	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:06.027802		f	\N	\N	\N
72	1	8	15	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:06.033081		f	\N	\N	\N
73	1	9	6	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:06.038208		f	\N	\N	\N
74	1	9	16	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:06.043236		f	\N	\N	\N
75	1	9	22	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:06.048379		f	\N	\N	\N
76	1	9	23	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:06.053672		f	\N	\N	\N
77	1	9	21	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:06.05906		f	\N	\N	\N
78	1	9	17	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:06.063924		f	\N	\N	\N
79	1	9	19	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:06.068715		f	\N	\N	\N
80	1	9	18	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:06.118098		f	\N	\N	\N
81	1	9	25	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:06.123573		f	\N	\N	\N
82	1	9	24	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-14 05:09:06.128476		f	\N	\N	\N
83	2	8	1	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.353388		f	\N	\N	\N
84	2	8	2	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.361791		f	\N	\N	\N
85	2	8	4	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.368002		f	\N	\N	\N
86	2	8	5	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.37386		f	\N	\N	\N
87	2	8	7	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.385491		f	\N	\N	\N
88	2	8	11	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.420905		f	\N	\N	\N
89	2	8	12	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.426877		f	\N	\N	\N
90	2	8	13	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.432001		f	\N	\N	\N
91	2	8	14	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.436989		f	\N	\N	\N
92	2	8	15	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.442193		f	\N	\N	\N
93	2	9	6	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.447654		f	\N	\N	\N
94	2	9	16	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.452459		f	\N	\N	\N
95	2	9	22	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.51964		f	\N	\N	\N
96	2	9	23	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.526262		f	\N	\N	\N
97	2	9	21	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.532614		f	\N	\N	\N
98	2	9	17	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.538786		f	\N	\N	\N
99	2	9	19	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.544748		f	\N	\N	\N
100	2	9	18	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.550833		f	\N	\N	\N
101	2	9	25	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.556905		f	\N	\N	\N
102	2	9	24	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-14 05:09:21.563104		f	\N	\N	\N
103	8	3	25	{"score": 85.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-20 05:51:21.56897		f	\N	\N	\N
104	8	3	7	{"score": 85.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-20 05:51:21.577237		f	\N	\N	\N
105	8	3	16	{"score": 85.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-20 05:51:21.583507		f	\N	\N	\N
106	8	3	21	{"score": 85.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-20 05:51:21.589453		f	\N	\N	\N
107	8	4	17	{"score": 86.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-20 05:51:21.594882		f	\N	\N	\N
108	8	4	1	{"score": 86.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-20 05:51:21.599715		f	\N	\N	\N
109	8	4	2	{"score": 86.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-20 05:51:21.604833		f	\N	\N	\N
110	8	4	6	{"score": 86.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-20 05:51:21.610392		f	\N	\N	\N
111	8	5	23	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:51:21.62079		f	\N	\N	\N
112	8	5	12	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:51:21.62645		f	\N	\N	\N
113	8	5	13	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:51:21.632166		f	\N	\N	\N
114	8	5	14	{"score": 92.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:51:21.63772		f	\N	\N	\N
115	8	6	4	{"score": 95.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:51:21.642722		f	\N	\N	\N
116	8	6	15	{"score": 95.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:51:21.648207		f	\N	\N	\N
117	8	6	18	{"score": 95.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:51:21.653984		f	\N	\N	\N
118	8	6	11	{"score": 95.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:51:21.659401		f	\N	\N	\N
119	8	7	19	{"score": 81.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-20 05:51:21.665042		f	\N	\N	\N
120	8	7	5	{"score": 81.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-20 05:51:21.670792		f	\N	\N	\N
121	8	7	24	{"score": 81.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-20 05:51:21.677042		f	\N	\N	\N
122	8	7	22	{"score": 81.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-20 05:51:21.726264		f	\N	\N	\N
123	9	3	25	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.237445		f	\N	\N	\N
124	9	3	7	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.244144		f	\N	\N	\N
125	9	3	16	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.250462		f	\N	\N	\N
126	9	3	21	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.256009		f	\N	\N	\N
127	9	4	17	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.262432		f	\N	\N	\N
128	9	4	1	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.268768		f	\N	\N	\N
129	9	4	2	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.276391		f	\N	\N	\N
130	9	4	6	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.282249		f	\N	\N	\N
131	9	5	23	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.287966		f	\N	\N	\N
132	9	5	12	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.294569		f	\N	\N	\N
133	9	5	13	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.327862		f	\N	\N	\N
134	9	5	14	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.334314		f	\N	\N	\N
135	9	6	4	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.340045		f	\N	\N	\N
136	9	6	15	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.345875		f	\N	\N	\N
137	9	6	18	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.351988		f	\N	\N	\N
138	9	6	11	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.35792		f	\N	\N	\N
139	9	7	19	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.36465		f	\N	\N	\N
140	9	7	5	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.370459		f	\N	\N	\N
141	9	7	24	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.377327		f	\N	\N	\N
142	9	7	22	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 05:54:48.426668		f	\N	\N	\N
143	10	9	6	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 06:06:37.084323		f	\N	\N	\N
144	10	9	16	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 06:06:37.136838		f	\N	\N	\N
145	10	9	22	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 06:06:37.145069		f	\N	\N	\N
146	10	9	23	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 06:06:37.150999		f	\N	\N	\N
147	10	9	17	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 06:06:37.158982		f	\N	\N	\N
148	10	9	19	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 06:06:37.165071		f	\N	\N	\N
149	10	9	18	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 06:06:37.170406		f	\N	\N	\N
150	10	9	25	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 06:06:37.176005		f	\N	\N	\N
151	10	9	24	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-20 06:06:37.181778		f	\N	\N	\N
152	11	3	25	{"score": 89.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:50.905281		f	\N	\N	\N
153	11	3	7	{"score": 86.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:50.912988		f	\N	\N	\N
154	11	3	16	{"score": 87.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:50.919751		f	\N	\N	\N
155	11	3	21	{"score": 81.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:50.925796		f	\N	\N	\N
156	11	4	17	{"score": 81.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:50.933176		f	\N	\N	\N
157	11	4	1	{"score": 81.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:50.939852		f	\N	\N	\N
158	11	4	2	{"score": 82.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:50.946417		f	\N	\N	\N
159	11	4	6	{"score": 81.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:50.952943		f	\N	\N	\N
160	11	5	23	{"score": 89.5, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:50.959514		f	\N	\N	\N
161	11	5	12	{"score": 82.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:50.965883	Lack of participation, playing, and distracting	f	\N	\N	\N
162	11	5	13	{"score": 78.0, "max_score": 100, "letter_grade": "C"}	\N	2025-10-22 12:28:50.972364	Lack of participation and leaving his table	f	\N	\N	\N
163	11	5	14	{"score": 89.2, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:50.978862		f	\N	\N	\N
164	11	6	4	{"score": 85.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:50.984924		f	\N	\N	\N
165	11	6	15	{"score": 84.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:51.027729		f	\N	\N	\N
166	11	6	18	{"score": 86.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:51.034613		f	\N	\N	\N
167	11	6	11	{"score": 84.0, "max_score": 100, "letter_grade": "B"}	\N	2025-10-22 12:28:51.041429		f	\N	\N	\N
168	11	7	19	{"score": 75.0, "max_score": 100, "letter_grade": "C"}	\N	2025-10-22 12:28:51.048208		f	\N	\N	\N
169	11	7	5	{"score": 75.0, "max_score": 100, "letter_grade": "C"}	\N	2025-10-22 12:28:51.054741		f	\N	\N	\N
170	11	7	24	{"score": 75.0, "max_score": 100, "letter_grade": "C"}	\N	2025-10-22 12:28:51.061446		f	\N	\N	\N
171	11	7	22	{"score": 75.0, "max_score": 100, "letter_grade": "C"}	\N	2025-10-22 12:28:51.067789		f	\N	\N	\N
172	12	9	6	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 12:58:20.925751		f	\N	\N	\N
173	12	9	22	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 12:58:20.934674		f	\N	\N	\N
174	12	9	21	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 12:58:20.942827		f	\N	\N	\N
175	12	9	19	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 12:58:20.951245		f	\N	\N	\N
176	12	9	18	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 13:01:36.596726		f	\N	\N	\N
177	15	9	6	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 15:01:19.754165		f	\N	\N	\N
178	15	9	16	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 15:01:19.761047		f	\N	\N	\N
179	15	9	22	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 15:01:19.767758		f	\N	\N	\N
180	15	9	23	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 15:01:19.776735		f	\N	\N	\N
181	15	9	21	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 15:01:19.783665		f	\N	\N	\N
182	15	9	17	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 15:01:19.791118		f	\N	\N	\N
183	15	9	19	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 15:01:19.800914		f	\N	\N	\N
184	15	9	18	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 15:01:19.824539		f	\N	\N	\N
185	15	9	25	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 15:01:19.83117		f	\N	\N	\N
186	15	9	24	{"score": 100.0, "max_score": 100, "letter_grade": "A"}	\N	2025-10-22 15:01:19.837938		f	\N	\N	\N
193	23	10	1	{"score": 73.0, "max_score": 100, "letter_grade": "C"}	3	2025-10-24 19:55:19.788768	Student understands how to decode words but needs to improve	f	\N	\N	\N
194	23	10	2	{"score": 70.0, "max_score": 100, "letter_grade": "C-"}	3	2025-10-24 19:55:19.7935	Student is learning how to decode words	f	\N	\N	\N
195	23	10	4	{"score": 70.0, "max_score": 100, "letter_grade": "C-"}	3	2025-10-24 19:55:19.798222	Student is learning how to decode words	f	\N	\N	\N
196	23	10	11	{"score": 75.0, "max_score": 100, "letter_grade": "C"}	3	2025-10-24 19:55:19.802565	Student understands how to decode words	f	\N	\N	\N
197	23	10	12	{"score": 70.0, "max_score": 100, "letter_grade": "C-"}	3	2025-10-24 19:55:19.806402	Student is learning how to decode words.	f	\N	\N	\N
198	23	10	5	{"score": 70.0, "max_score": 100, "letter_grade": "C-"}	3	2025-10-24 19:55:19.812473	Student is learning how to deode words.	f	\N	\N	\N
199	24	10	1	{"score": 73.0, "max_score": 100, "letter_grade": "C"}	3	2025-10-24 19:58:18.326264	Improving	f	\N	\N	\N
200	24	10	2	{"score": 70.0, "max_score": 100, "letter_grade": "C-"}	3	2025-10-24 19:58:18.332339	Improving and engaged	f	\N	\N	\N
201	24	10	4	{"score": 70.0, "max_score": 100, "letter_grade": "C-"}	3	2025-10-24 19:58:18.337943	Improving	f	\N	\N	\N
202	24	10	11	{"score": 75.0, "max_score": 100, "letter_grade": "C"}	3	2025-10-24 19:58:18.343542	Skills are beyond the basal reader	f	\N	\N	\N
203	24	10	12	{"score": 70.0, "max_score": 100, "letter_grade": "C-"}	3	2025-10-24 19:58:18.348951	Improving	f	\N	\N	\N
204	24	10	5	{"score": 70.0, "max_score": 100, "letter_grade": "C-"}	3	2025-10-24 19:58:18.35444	Improving and engaged	f	\N	\N	\N
190	19	12	22	{"score": 70.0, "max_score": 100, "letter_grade": "C-"}	3	2025-11-07 20:05:34.102183	Students are gaining familiarity with the proces of decoding	f	\N	\N	\N
188	18	12	22	{"score": 70.0, "max_score": 100, "letter_grade": "C-"}	3	2025-11-07 17:00:24.559075	Students are learning to sound out letters and comprehend what they are reading.	f	\N	\N	\N
192	21	12	22	{"score": 73.0, "max_score": 100, "letter_grade": "C"}	3	2025-11-07 20:18:23.209932	Student is improving	f	\N	\N	\N
189	19	12	21	{"score": 70.0, "max_score": 100, "letter_grade": "C-"}	3	2025-11-07 20:05:34.098946	Students are gaining familiarity with the process of decoding	f	\N	\N	\N
205	25	10	1	{"score": 74.0, "max_score": 100, "letter_grade": "C"}	3	2025-10-24 20:06:16.143176	Student is becoming engaged	f	\N	\N	\N
206	25	10	2	{"score": 71.0, "max_score": 100, "letter_grade": "C-"}	3	2025-10-24 20:06:16.174326	Student shows signs of improvement.	f	\N	\N	\N
207	25	10	4	{"score": 71.0, "max_score": 100, "letter_grade": "C-"}	3	2025-10-24 20:06:16.222124	Student shows signs of improvement.	f	\N	\N	\N
208	25	10	11	{"score": 75.0, "max_score": 100, "letter_grade": "C"}	3	2025-10-24 20:06:16.248417	Student is moving toward grade level reading but is unable to write legibly.	f	\N	\N	\N
